f,ASD
8.177819975048921178e-03,4.857291161798209846e-21
8.209274320416059048e-03,4.859862282346752676e-21
8.240849648617926473e-03,4.862509776545743678e-21
8.272546424990746133e-03,4.865233289085727664e-21
8.304365116660562471e-03,4.868032472384807877e-21
8.336306192550132013e-03,4.870906986515637440e-21
8.368370123385813694e-03,4.873856499132794500e-21
8.400557381704551116e-03,4.876880685400508691e-21
8.432868441860778483e-03,4.879979227920756247e-21
8.465303780033449702e-03,4.883151816661731255e-21
8.497863874233044928e-03,4.886398148886691580e-21
8.530549204308615283e-03,4.889717929083182440e-21
8.563360251954853578e-03,4.893110868892654951e-21
8.596297500719199750e-03,4.896576687040458575e-21
8.629361436008956693e-03,4.900115109266246587e-21
8.662552545098451198e-03,4.903725868254774253e-21
8.695871317136213974e-03,4.907408703567091975e-21
8.729318243152187420e-03,4.911163361572174022e-21
8.762893816064950755e-03,4.914989595378923426e-21
8.796598530689024933e-03,4.918887164768645568e-21
8.830432883742108177e-03,4.922855836127892653e-21
8.864397373852432940e-03,4.926895382381782901e-21
8.898492501566105523e-03,4.931005582927721477e-21
8.932718769354482113e-03,4.935186223569575058e-21
8.967076681621574327e-03,4.939437096452291031e-21
9.001566744711482493e-03,4.943757999996945501e-21
9.036189466915858434e-03,4.948148738836262257e-21
9.070945358481394272e-03,4.952609123750573344e-21
9.105834931617347652e-03,4.957138971604243813e-21
9.140858700503080858e-03,4.961738105282550872e-21
9.176017181295641548e-03,4.966406353629040759e-21
9.211310892137393805e-03,4.971143551383344526e-21
9.246740353163605819e-03,4.975949539119464019e-21
9.282306086510155527e-03,4.980824163184543863e-21
9.318008616321206763e-03,4.985767275638110621e-21
9.353848468756939191e-03,4.990778734191795707e-21
9.389826172001305982e-03,4.995858402149542029e-21
9.425942256269812317e-03,5.001006148348298889e-21
9.462197253817328582e-03,5.006221847099192347e-21
9.498591698945938258e-03,5.011505378129202644e-21
9.535126128012811828e-03,5.016856626523314085e-21
9.571801079438110177e-03,5.022275482667177993e-21
9.608617093712907078e-03,5.027761842190248126e-21
9.645574713407198408e-03,5.033315605909435189e-21
9.682674483177838506e-03,5.038936679773233047e-21
9.719916949776603171e-03,5.044624974806362534e-21
9.757302662058238776e-03,5.050380407054911038e-21
9.794832170988551287e-03,5.056202897531960338e-21
9.832506029652528234e-03,5.062092372163729780e-21
9.870324793262486712e-03,5.068048761736206949e-21
9.908289019166256067e-03,5.074072001842289174e-21
9.946399266855393551e-03,5.080162032829421550e-21
9.984656097973427721e-03,5.086318799747732999e-21
1.002306007632413655e-02,5.092542239238853650e-21
1.006161176787985501e-02,5.098832332704472997e-21
1.010031174078981041e-02,5.105189024883263988e-21
1.013916056538852889e-02,5.111612279133009372e-21
1.017815881420418636e-02,5.118102063261967674e-21
1.021730706196708263e-02,5.124658349480056894e-21
1.025660588561809992e-02,5.131281114350506141e-21
1.029605586431721516e-02,5.137970338742029374e-21
1.033565757945201745e-02,5.144726007781468592e-21
1.037541161464629672e-02,5.151548110806947094e-21
1.041531855576863057e-02,5.158436641321504969e-21
1.045537899094101976e-02,5.165391596947226609e-21
1.049559351054756354e-02,5.172412979379859473e-21
1.053596270724315408e-02,5.179500794343922626e-21
1.057648717596219694e-02,5.186655051548289218e-21
1.061716751392743213e-02,5.193875764642278295e-21
1.065800432065865978e-02,5.201162951172194234e-21
1.069899819798162538e-02,5.208516632538380010e-21
1.074014975003687901e-02,5.215936833952730876e-21
1.078145958328867275e-02,5.223423584396692546e-21
1.082292830653390145e-02,5.230976916579732574e-21
1.086455653091107990e-02,5.238596866898281937e-21
1.090634486990934085e-02,5.246283475395154333e-21
1.094829393937747815e-02,5.254036785719428163e-21
1.099040435753303145e-02,5.261856845086800208e-21
1.103267674497138313e-02,5.269743704240396713e-21
1.107511172467490375e-02,5.277697417412048657e-21
1.111770992202217208e-02,5.285718042284043987e-21
1.116047196479713274e-02,5.293805639951296636e-21
1.120339848319837697e-02,5.301960274884011319e-21
1.124649010984843725e-02,5.310182014890776393e-21
1.128974747980309584e-02,5.318470931082114883e-21
1.133317123056075230e-02,5.326827097834480878e-21
1.137676200207181874e-02,5.335250592754693768e-21
1.142052043674814284e-02,5.343741496644825389e-21
1.146444717947248289e-02,5.352299893467511461e-21
1.150854287760801238e-02,5.360925870311713673e-21
1.155280818100785228e-02,5.369619517358901555e-21
1.159724374202464499e-02,5.378380927849670695e-21
1.164185021552021325e-02,5.387210198050794292e-21
1.168662825887513412e-02,5.396107427222680958e-21
1.173157853199848291e-02,5.405072717587271121e-21
1.177670169733754241e-02,5.414106174296345697e-21
1.182199841988756592e-02,5.423207905400250792e-21
1.186746936720157845e-02,5.432378021817035431e-21
1.191311520940020914e-02,5.441616637301990263e-21
1.195893661918158088e-02,5.450923868417615846e-21
1.200493427183120521e-02,5.460299834503966334e-21
1.205110884523195175e-02,5.469744657649414461e-21
1.209746101987402636e-02,5.479258462661803975e-21
1.214399147886499435e-02,5.488841377039999281e-21
1.219070090793989043e-02,5.498493530945836836e-21
1.223758999547125761e-02,5.508215057176442158e-21
1.228465943247934039e-02,5.518006091136956856e-21
1.233190991264225024e-02,5.527866770813629026e-21
1.237934213230619182e-02,5.537797236747300111e-21
1.242695679049573079e-02,5.547797632007259657e-21
1.247475458892408767e-02,5.557868102165469444e-21
1.252273623200348025e-02,5.568008795271165287e-21
1.257090242685550939e-02,5.578219861825831984e-21
1.261925388332157776e-02,5.588501454758523576e-21
1.266779131397335022e-02,5.598853729401567289e-21
1.271651543412324024e-02,5.609276843466605268e-21
1.276542696183501080e-02,5.619770957021022247e-21
1.281452661793426942e-02,5.630336232464680915e-21
1.286381512601915064e-02,5.640972834507056770e-21
1.291329321247096547e-02,5.651680930144674638e-21
1.296296160646489941e-02,5.662460688638928136e-21
1.301282103998077123e-02,5.673312281494209079e-21
1.306287224781380735e-02,5.684235882436397249e-21
1.311311596758548206e-02,5.695231667391666893e-21
1.316355293975437699e-02,5.706299814465643044e-21
1.321418390762710629e-02,5.717440503922869301e-21
1.326500961736925589e-02,5.728653918166620926e-21
1.331603081801638160e-02,5.739940241719018109e-21
1.336724826148509224e-02,5.751299661201494335e-21
1.341866270258405304e-02,5.762732365315540842e-21
1.347027489902515897e-02,5.774238544823793387e-21
1.352208561143469767e-02,5.785818392531429724e-21
1.357409560336455233e-02,5.797472103267867995e-21
1.362630564130345133e-02,5.809199873868774341e-21
1.367871649468827347e-02,5.821001903158378191e-21
1.373132893591537916e-02,5.832878391932079467e-21
1.378414374035199716e-02,5.844829542939369493e-21
1.383716168634765119e-02,5.856855560867030268e-21
1.389038355524562993e-02,5.868956652322642938e-21
1.394381013139448997e-02,5.881133025818366350e-21
1.399744220215966631e-02,5.893384891755034586e-21
1.405128055793499961e-02,5.905712462406499005e-21
1.410532599215442995e-02,5.918115951904288513e-21
1.415957930130368886e-02,5.930595576222528624e-21
1.421404128493202607e-02,5.943151553163148667e-21
1.426871274566399866e-02,5.955784102341349290e-21
1.432359448921129846e-02,5.968493445171367879e-21
1.437868732438462444e-02,5.981279804852476449e-21
1.443399206310560720e-02,5.994143406355287225e-21
1.448950952041876475e-02,6.007084476408286935e-21
1.454524051450352753e-02,6.020103243484657730e-21
1.460118586668627053e-02,6.033199937789339597e-21
1.465734640145248055e-02,6.046374791246374895e-21
1.471372294645881956e-02,6.059628037486466548e-21
1.477031633254537873e-02,6.072959911834835656e-21
1.482712739374790999e-02,6.086370651299289756e-21
1.488415696731011477e-02,6.099860494558562676e-21
1.494140589369598662e-02,6.113429681950889098e-21
1.499887501660219363e-02,6.127078455462823641e-21
1.505656518297051639e-02,6.140807058718299916e-21
1.511447724300032415e-02,6.154615736967928829e-21
1.517261205016111163e-02,6.168504737078528593e-21
1.523097046120506885e-02,6.182474307522893980e-21
1.528955333617969779e-02,6.196524698369789005e-21
1.534836153844054869e-02,6.210656161274188630e-21
1.540739593466384540e-02,6.224868949467707047e-21
1.546665739485932577e-02,6.239163317749293023e-21
1.552614679238304915e-02,6.253539522476122365e-21
1.558586500395025762e-02,6.267997821554716818e-21
1.564581290964830659e-02,6.282538474432289420e-21
1.570599139294963364e-02,6.297161742088285460e-21
1.576640134072476718e-02,6.311867887026155891e-21
1.582704364325541319e-02,6.326657173265333884e-21
1.588791919424756977e-02,6.341529866333428788e-21
1.594902889084468325e-02,6.356486233258605917e-21
1.601037363364088070e-02,6.371526542562199559e-21
1.607195432669428561e-02,6.386651064251519323e-21
1.613377187754025041e-02,6.401860069812835544e-21
1.619582719720479708e-02,6.417153832204603168e-21
1.625812120021803350e-02,6.432532625850851147e-21
1.632065480462761148e-02,6.447996726634783238e-21
1.638342893201228181e-02,6.463546411892565373e-21
1.644644450749545642e-02,6.479181960407307879e-21
1.650970245975884668e-02,6.494903652403233525e-21
1.657320372105616085e-02,6.510711769540037402e-21
1.663694922722682573e-02,6.526606594907426613e-21
1.670093991770978809e-02,6.542588413019850296e-21
1.676517673555734736e-02,6.558657509811405692e-21
1.682966062744910979e-02,6.574814172630936798e-21
1.689439254370584537e-02,6.591058690237283495e-21
1.695937343830356339e-02,6.607391352794735299e-21
1.702460426888753944e-02,6.623812451868649868e-21
1.709008599678645338e-02,6.640322280421238526e-21
1.715581958702653773e-02,6.656921132807536105e-21
1.722180600834580244e-02,6.673609304771518243e-21
1.728804623320831513e-02,6.690387093442412018e-21
1.735454123781853333e-02,6.707254797331151039e-21
1.742129200213568541e-02,6.724212716327011835e-21
1.748829950988822421e-02,6.741261151694393947e-21
1.755556474858829472e-02,6.758400406069779057e-21
1.762308870954635773e-02,6.775630783458841347e-21
1.769087238788570257e-02,6.792952589233706057e-21
1.775891678255718531e-02,6.810366130130379570e-21
1.782722289635391144e-02,6.827871714246318679e-21
1.789579173592604350e-02,6.845469651038175895e-21
1.796462431179560865e-02,6.863160251319660613e-21
1.803372163837141731e-02,6.880943827259578572e-21
1.810308473396399220e-02,6.898820692380011252e-21
1.817271462080058755e-02,6.916791161554635198e-21
1.824261232504024305e-02,6.934855551007184288e-21
1.831277887678892102e-02,6.953014178310072989e-21
1.838321531011466101e-02,6.971267362383136982e-21
1.845392266306288692e-02,6.989615423492540803e-21
1.852490197767160326e-02,7.008058683249792299e-21
1.859615429998683067e-02,7.026597464610918097e-21
1.866768068007798598e-02,7.045232091875765453e-21
1.873948217205337677e-02,7.063962890687453059e-21
1.881155983407571675e-02,7.082790188031915140e-21
1.888391472837773824e-02,7.101714312237630619e-21
1.895654792127783594e-02,7.120735592975439557e-21
1.902946048319578698e-02,7.139854361258510043e-21
1.910265348866851606e-02,7.159070949442419452e-21
1.917612801636595088e-02,7.178385691225377125e-21
1.924988514910688092e-02,7.197798921648552381e-21
1.932392597387499328e-02,7.217310977096545468e-21
1.939825158183479392e-02,7.236922195297960827e-21
1.947286306834774064e-02,7.256632915326111260e-21
1.954776153298839331e-02,7.276443477599848487e-21
1.962294807956059539e-02,7.296354223884493010e-21
1.969842381611375259e-02,7.316365497292894880e-21
1.977418985495916354e-02,7.336477642286602794e-21
1.985024731268640596e-02,7.356691004677158081e-21
1.992659731017979233e-02,7.377005931627478964e-21
2.000324097263490170e-02,7.397422771653381742e-21
2.008017942957514637e-02,7.417941874625196769e-21
2.015741381486840442e-02,7.438563591769494266e-21
2.023494526674380831e-02,7.459288275670933512e-21
2.031277492780840174e-02,7.480116280274193293e-21
2.039090394506405668e-02,7.501047960886022711e-21
2.046933346992436606e-02,7.522083674177398834e-21
2.054806465823158859e-02,7.543223778185785143e-21
2.062709867027371149e-02,7.564468632317487791e-21
2.070643667080153058e-02,7.585818597350111163e-21
2.078607982904582749e-02,7.607274035435126282e-21
2.086602931873459202e-02,7.628835310100521975e-21
2.094628631811032080e-02,7.650502786253559855e-21
2.102685200994739226e-02,7.672276830183637634e-21
2.110772758156945900e-02,7.694157809565218649e-21
2.118891422486704479e-02,7.716146093460902810e-21
2.127041313631497857e-02,7.738242052324524646e-21
2.135222551699010943e-02,7.760446058004412334e-21
2.143435257258898691e-02,7.782758483746693381e-21
2.151679551344563152e-02,7.805179704198702616e-21
2.159955555454937115e-02,7.827710095412489486e-21
2.168263391556274691e-02,7.850350034848400593e-21
2.176603182083948831e-02,7.873099901378752498e-21
2.184975049944255093e-02,7.895960075291593302e-21
2.193379118516224080e-02,7.918930938294551500e-21
2.201815511653439084e-02,7.942012873518770595e-21
2.210284353685858239e-02,7.965206265522897877e-21
2.218785769421658186e-02,7.988511500297229688e-21
2.227319884149057266e-02,8.011928965267841641e-21
2.235886823638172372e-02,8.035459049300869296e-21
2.244486714142870237e-02,8.059102142706846019e-21
2.253119682402627416e-02,8.082858637245120584e-21
2.261785855644398574e-02,8.106728926128354518e-21
2.270485361584491726e-02,8.130713404027088664e-21
2.279218328430449372e-02,8.154812467074400020e-21
2.287984884882939343e-02,8.179026512870623271e-21
2.296785160137650161e-02,8.203355940488152081e-21
2.305619283887196114e-02,8.227801150476311085e-21
2.314487386323025447e-02,8.252362544866300118e-21
2.323389598137349035e-02,8.277040527176237745e-21
2.332326050525052041e-02,8.301835502416207793e-21
2.341296875185636811e-02,8.326747877093451844e-21
2.350302204325161251e-02,8.351778059217594822e-21
2.359342170658187618e-02,8.376926458305944314e-21
2.368416907409737898e-02,8.402193485388857587e-21
2.377526548317257515e-02,8.427579553015177835e-21
2.386671227632586670e-02,8.453085075257744138e-21
2.395851080123937230e-02,8.478710467718948074e-21
2.405066241077881070e-02,8.504456147536386622e-21
2.414316846301341885e-02,8.530322533388546667e-21
2.423603032123596013e-02,8.556310045500569247e-21
2.432924935398289579e-02,8.582419105650099565e-21
2.442282693505441402e-02,8.608650137173153551e-21
2.451676444353478174e-02,8.635003564970073203e-21
2.461106326381263046e-02,8.661479815511546618e-21
2.470572478560137050e-02,8.688079316844685203e-21
2.480075040395966074e-02,8.714802498599150547e-21
2.489614151931197547e-02,8.741649791993355002e-21
2.499189953746924764e-02,8.768621629840713443e-21
2.508802586964956755e-02,8.795718446555953689e-21
2.518452193249900301e-02,8.822940678161490133e-21
2.528138914811246113e-02,8.850288762293840998e-21
2.537862894405463338e-02,8.877763138210113305e-21
2.547624275338112101e-02,8.905364246794570595e-21
2.557423201465941487e-02,8.933092530565179587e-21
2.567259817199019425e-02,8.960948433680284727e-21
2.577134267502857734e-02,8.988932401945317347e-21
2.587046697900549294e-02,9.017044882819543945e-21
2.596997254474912517e-02,9.045286325422879156e-21
2.606986083870643789e-02,9.073657180542745380e-21
2.617013333296478936e-02,9.102157900640997097e-21
2.627079150527363363e-02,9.130788939860879795e-21
2.637183683906627746e-02,9.159550754034050588e-21
2.647327082348177596e-02,9.188443800687656006e-21
2.657509495338683872e-02,9.217468539051432358e-21
2.667731072939786771e-02,9.246625430064897880e-21
2.677991965790316523e-02,9.275914936384565938e-21
2.688292325108496486e-02,9.305337522391192849e-21
2.698632302694183721e-02,9.334893654197118982e-21
2.709012050931103657e-02,9.364583799653615881e-21
2.719431722789094133e-02,9.394408428358313134e-21
2.729891471826361229e-02,9.424368011662644794e-21
2.740391452191742391e-02,9.454463022679352991e-21
2.750931818626976832e-02,9.484693936290062248e-21
2.761512726468987391e-02,9.515061229152846280e-21
2.772134331652169326e-02,9.545565379709889587e-21
2.782796790710687432e-02,9.576206868195179132e-21
2.793500260780781841e-02,9.606986176642214084e-21
2.804244899603094282e-02,9.637903788891835922e-21
2.815030865524975265e-02,9.668960190599983317e-21
2.825858317502829772e-02,9.700155869245598975e-21
2.836727415104456015e-02,9.731491314138534978e-21
2.847638318511399105e-02,9.762967016427497242e-21
2.858591188521309237e-02,9.794583469108039638e-21
2.869586186550313056e-02,9.826341167030607752e-21
2.880623474635391618e-02,9.858240606908617260e-21
2.891703215436769447e-02,9.890282287326568416e-21
2.902825572240310195e-02,9.922466708748217707e-21
2.913990708959924084e-02,9.954794373524770583e-21
2.925198790139980562e-02,9.987265785903128348e-21
2.936449980957744899e-02,1.001988145203420577e-20
2.947744447225794998e-02,1.005264187998119903e-20
2.959082355394475686e-02,1.008554757972799363e-20
2.970463872554350224e-02,1.011859906318754969e-20
2.981889166438662919e-02,1.015179684421036552e-20
2.993358405425809027e-02,1.018514143859294418e-20
3.004871758541818177e-02,1.021863336408632777e-20
3.016429395462845442e-02,1.025227314040465276e-20
3.028031486517669679e-02,1.028606128923376100e-20
3.039678202690206804e-02,1.031999833423982731e-20
3.051369715622027218e-02,1.035408480107804267e-20
3.063106197614883300e-02,1.038832121740132759e-20
3.074887821633260840e-02,1.042270811286910562e-20
3.086714761306909652e-02,1.045724601915605578e-20
3.098587190933414434e-02,1.049193546996096581e-20
3.110505285480761120e-02,1.052677700101560052e-20
3.122469220589914676e-02,1.056177115009358961e-20
3.134479172577407657e-02,1.059691845701938176e-20
3.146535318437938822e-02,1.063221946367720925e-20
3.158637835846981462e-02,1.066767471402010668e-20
3.170786903163402837e-02,1.070328475407895987e-20
3.182982699432090890e-02,1.073905013197159235e-20
3.195225404386594498e-02,1.077497139791187886e-20
3.207515198451767191e-02,1.081104910421890110e-20
3.219852262746441401e-02,1.084728380532617564e-20
3.232236779086077039e-02,1.088367605779083513e-20
3.244668929985453087e-02,1.092022642030290894e-20
3.257148898661357123e-02,1.095693545369464134e-20
3.269676869035280375e-02,1.099380372094979609e-20
3.282253025736133617e-02,1.103083178721306200e-20
3.294877554102964429e-02,1.106802021979941917e-20
3.307550640187691127e-02,1.110536958820361975e-20
3.320272470757841543e-02,1.114288046410962647e-20
3.333043233299309849e-02,1.118055342140015954e-20
3.345863116019114070e-02,1.121838903616620441e-20
3.358732307848173032e-02,1.125638788671660837e-20
3.371650998444097186e-02,1.129455055358772969e-20
3.384619378193968325e-02,1.133287761955301315e-20
3.397637638217158862e-02,1.137136966963274005e-20
3.410705970368140688e-02,1.141002729110370901e-20
3.423824567239317634e-02,1.144885107350899953e-20
3.436993622163860007e-02,1.148784160866776566e-20
3.450213329218557168e-02,1.152699949068504469e-20
3.463483883226674970e-02,1.156632531596162152e-20
3.476805479760827072e-02,1.160581968320391410e-20
3.490178315145859439e-02,1.164548319343389799e-20
3.503602586461741775e-02,1.168531644999906403e-20
3.517078491546468677e-02,1.172532005858240006e-20
3.530606228998989238e-02,1.176549462721246141e-20
3.544185998182113745e-02,1.180584076627336320e-20
3.557817999225464101e-02,1.184635908851491855e-20
3.571502433028422158e-02,1.188705020906276173e-20
3.585239501263087075e-02,1.192791474542850595e-20
3.599029406377250717e-02,1.196895331751993725e-20
3.612872351597379988e-02,1.201016654765125349e-20
3.626768540931610968e-02,1.205155506055331850e-20
3.640718179172755531e-02,1.209311948338397775e-20
3.654721471901321156e-02,1.213486044573836516e-20
3.668778625488539752e-02,1.217677857965930308e-20
3.682889847099403424e-02,1.221887451964766318e-20
3.697055344695736323e-02,1.226114890267286735e-20
3.711275327039232491e-02,1.230360236818328011e-20
3.725550003694551998e-02,1.234623555811675915e-20
3.739879585032401810e-02,1.238904911691118926e-20
3.754264282232638167e-02,1.243204369151504485e-20
3.768704307287377986e-02,1.247521993139800359e-20
3.783199873004124830e-02,1.251857848856158874e-20
3.797751193008901127e-02,1.256212001754984900e-20
3.812358481749401201e-02,1.260584517546005344e-20
3.827021954498147777e-02,1.264975462195346014e-20
3.841741827355667910e-02,1.269384901926607588e-20
3.856518317253671002e-02,1.273812903221947589e-20
3.871351641958262896e-02,1.278259532823168687e-20
3.886242020073130826e-02,1.282724857732801737e-20
3.901189671042781804e-02,1.287208945215200096e-20
3.916194815155771281e-02,1.291711862797636350e-20
3.931257673547951942e-02,1.296233678271399942e-20
3.946378468205730822e-02,1.300774459692900675e-20
3.961557421969339604e-02,1.305334275384772954e-20
3.976794758536122271e-02,1.309913193936987268e-20
3.992090702463828994e-02,1.314511284207962704e-20
4.007445479173925296e-02,1.319128615325683546e-20
4.022859314954917165e-02,1.323765256688818714e-20
4.038332436965678257e-02,1.328421277967846181e-20
4.053865073238816646e-02,1.333096749106184302e-20
4.069457452684008963e-02,1.337791740321314876e-20
4.085109805091392127e-02,1.342506322105923806e-20
4.100822361134943972e-02,1.347240565229037097e-20
4.116595352375883310e-02,1.351994540737163924e-20
4.132429011266083863e-02,1.356768319955441662e-20
4.148323571151497219e-02,1.361561974488783464e-20
4.164279266275595914e-02,1.366375576223035027e-20
4.180296331782820674e-02,1.371209197326126235e-20
4.196375003722049857e-02,1.376062910249235595e-20
4.212515519050074458e-02,1.380936787727951514e-20
4.228718115635089758e-02,1.385830902783439892e-20
4.244983032260216810e-02,1.390745328723620447e-20
4.261310508626992705e-02,1.395680139144333102e-20
4.277700785358924673e-02,1.400635407930523940e-20
4.294154104005029615e-02,1.405611209257425135e-20
4.310670707043394445e-02,1.410607617591742108e-20
4.327250837884748930e-02,1.415624707692842789e-20
4.343894740876053789e-02,1.420662554613952297e-20
4.360602661304101291e-02,1.425721233703351827e-20
4.377374845399130410e-02,1.430800820605578748e-20
4.394211540338455180e-02,1.435901391262632718e-20
4.411112994250106917e-02,1.441023021915185105e-20
4.428079456216488241e-02,1.446165789103791722e-20
4.445111176278061099e-02,1.451329769670115191e-20
4.462208405437002173e-02,1.456515040758136474e-20
4.479371395660925598e-02,1.461721679815387767e-20
4.496600399886585553e-02,1.466949764594179078e-20
4.513895672023608002e-02,1.472199373152830522e-20
4.531257466958231450e-02,1.477470583856911535e-20
4.548686040557062965e-02,1.482763475380478886e-20
4.566181649670848774e-02,1.488078126707324922e-20
4.583744552138261513e-02,1.493414617132223703e-20
4.601375006789696492e-02,1.498773026262186768e-20
4.619073273451090172e-02,1.504153434017718905e-20
4.636839612947741412e-02,1.509555920634077826e-20
4.654674287108175740e-02,1.514980566662545883e-20
4.672577558767976313e-02,1.520427452971692158e-20
4.690549691773673868e-02,1.525896660748648685e-20
4.708590950986633883e-02,1.531388271500390599e-20
4.726701602286956239e-02,1.536902367055015672e-20
4.744881912577395694e-02,1.542439029563031377e-20
4.763132149787296238e-02,1.547998341498645859e-20
4.781452582876535851e-02,1.553580385661061326e-20
4.799843481839496245e-02,1.559185245175774042e-20
4.818305117709034691e-02,1.564813003495878249e-20
4.836837762560484283e-02,1.570463744403371281e-20
4.855441689515656994e-02,1.576137552010467111e-20
4.874117172746885579e-02,1.581834510760915011e-20
4.892864487481038416e-02,1.587554705431314297e-20
4.911683910003594028e-02,1.593298221132443826e-20
4.930575717662706581e-02,1.599065143310588781e-20
4.949540188873295665e-02,1.604855557748877083e-20
4.968577603121146491e-02,1.610669550568614306e-20
4.987688240967031589e-02,1.616507208230629414e-20
5.006872384050844310e-02,1.622368617536619608e-20
5.026130315095747592e-02,1.628253865630503288e-20
5.045462317912344924e-02,1.634163039999774825e-20
5.064868677402858260e-02,1.640096228476866858e-20
5.084349679565325353e-02,1.646053519240513186e-20
5.103905611497832479e-02,1.652035000817123706e-20
5.123536761402715939e-02,1.658040762082150916e-20
5.143243418590829480e-02,1.664070892261475687e-20
5.163025873485803385e-02,1.670125480932787908e-20
5.182884417628324386e-02,1.676204618026974965e-20
5.202819343680431530e-02,1.682308393829515935e-20
5.222830945429830091e-02,1.688436898981877881e-20
5.242919517794221440e-02,1.694590224482920279e-20
5.263085356825647487e-02,1.700768461690300044e-20
5.283328759714855244e-02,1.706971702321885281e-20
5.303650024795677348e-02,1.713200038457170846e-20
5.324049451549421608e-02,1.719453562538699921e-20
5.344527340609306343e-02,1.725732367373495224e-20
5.365083993764861031e-02,1.732036546134482085e-20
5.385719713966390793e-02,1.738366192361930492e-20
5.406434805329440180e-02,1.744721399964894118e-20
5.427229573139272928e-02,1.751102263222658381e-20
5.448104323855371134e-02,1.757508876786190307e-20
5.469059365115952476e-02,1.763941335679593211e-20
5.490095005742501311e-02,1.770399735301570102e-20
5.511211555744324753e-02,1.776884171426889493e-20
5.532409326323117077e-02,1.783394740207855132e-20
5.553688629877547717e-02,1.789931538175784151e-20
5.575049780007858974e-02,1.796494662242484010e-20
5.596493091520510915e-02,1.803084209701748407e-20
5.618018880432786716e-02,1.809700278230839042e-20
5.639627463977472249e-02,1.816342965891986029e-20
5.661319160607525269e-02,1.823012371133891935e-20
5.683094290000770266e-02,1.829708592793237313e-20
5.704953173064607197e-02,1.836431730096190748e-20
5.726896131940741735e-02,1.843181882659932154e-20
5.748923490009934245e-02,1.849959150494172445e-20
5.771035571896764027e-02,1.856763634002681046e-20
5.793232703474412992e-02,1.863595433984821515e-20
5.815515211869470152e-02,1.870454651637091389e-20
5.837883425466743742e-02,1.877341388554661719e-20
5.860337673914127465e-02,1.884255746732937080e-20
5.882878288127422334e-02,1.891197828569100823e-20
5.905505600295234830e-02,1.898167736863679292e-20
5.928219943883870219e-02,1.905165574822110860e-20
5.951021653642242504e-02,1.912191446056314351e-20
5.973911065606812842e-02,1.919245454586268008e-20
5.996888517106538363e-02,1.926327704841594168e-20
6.019954346767843884e-02,1.933438301663144544e-20
6.043108894519613750e-02,1.940577350304597546e-20
6.066352501598200331e-02,1.947744956434055594e-20
6.089685510552452635e-02,1.954941226135652974e-20
6.113108265248759499e-02,1.962166265911165189e-20
6.136621110876142038e-02,1.969420182681630654e-20
6.160224393951301697e-02,1.976703083788967275e-20
6.183918462323755028e-02,1.984015076997602863e-20
6.207703665180949737e-02,1.991356270496112185e-20
6.231580353053415428e-02,1.998726772898855497e-20
6.255548877819926135e-02,2.006126693247625224e-20
6.279609592712685762e-02,2.013556141013296236e-20
6.303762852322537802e-02,2.021015226097486662e-20
6.328009012604185468e-02,2.028504058834219306e-20
6.352348430881442354e-02,2.036022749991593599e-20
6.376781465852496278e-02,2.043571410773459343e-20
6.401308477595187008e-02,2.051150152821098601e-20
6.425929827572346431e-02,2.058759088214922011e-20
6.450645878637073505e-02,2.066398329476146153e-20
6.475456995038122998e-02,2.074067989568509737e-20
6.500363542425255381e-02,2.081768181899970825e-20
6.525365887854628344e-02,2.089499020324422412e-20
6.550464399794211912e-02,2.097260619143411022e-20
6.575659448129211881e-02,2.105053093107862518e-20
6.600951404167521019e-02,2.112876557419810326e-20
6.626340640645198010e-02,2.120731127734134486e-20
6.651827531731953347e-02,2.128616920160308535e-20
6.677412453036667139e-02,2.136534051264143071e-20
6.703095781612916637e-02,2.144482638069547082e-20
6.728877895964560651e-02,2.152462798060294076e-20
6.754759176051276792e-02,2.160474649181779801e-20
6.780740003294187523e-02,2.168518309842809441e-20
6.806820760581476504e-02,2.176593898917373990e-20
6.833001832274028520e-02,2.184701535746440765e-20
6.859283604211097174e-02,2.192841340139748731e-20
6.885666463715989227e-02,2.201013432377610449e-20
6.912150799601771145e-02,2.209217933212717941e-20
6.938737002177002011e-02,2.217454963871962689e-20
6.965425463251485871e-02,2.225724646058252931e-20
6.992216576142042117e-02,2.234027101952343900e-20
7.019110735678305013e-02,2.242362454214672869e-20
7.046108338208537103e-02,2.250730825987199020e-20
7.073209781605493962e-02,2.259132340895259558e-20
7.100415465272248705e-02,2.267567123049414388e-20
7.127725790148105312e-02,2.276035297047313970e-20
7.155141158714498073e-02,2.284536987975568974e-20
7.182661975000931287e-02,2.293072321411625955e-20
7.210288644590921725e-02,2.301641423425648444e-20
7.238021574627984123e-02,2.310244420582407974e-20
7.265861173821630548e-02,2.318881439943182020e-20
7.293807852453389196e-02,2.327552609067656758e-20
7.321862022382857882e-02,2.336258056015837350e-20
7.350024097053765859e-02,2.344997909349967248e-20
7.378294491500066166e-02,2.353772298136451423e-20
7.406673622352077935e-02,2.362581351947795529e-20
7.435161907842581519e-02,2.371425200864533039e-20
7.463759767813017698e-02,2.380303975477182774e-20
7.492467623719657743e-02,2.389217806888195896e-20
7.521285898639824830e-02,2.398166826713922160e-20
7.550215017278119611e-02,2.407151167086574369e-20
7.579255405972688819e-02,2.416170960656206960e-20
7.608407492701498021e-02,2.425226340592696101e-20
7.637671707088650175e-02,2.434317440587733635e-20
